ID_Registro,Fecha,PerdidaCC1,PerdidaCC2,PerdidaCC1_Pct,PerdidaCC2_Pct,Causa,Duracion_Horas,Perdida_Ingresos_CC1_USD,Perdida_Ingresos_CC2_USD
3176,2015-09-29,64.8,28.55,7.62,3.81,Degradación_Equipos,33.0,106895.23,47093.94
3177,2003-06-29,57.98,36.99,6.82,4.93,Condiciones_Ambientales,56.3,163331.99,104209.71
3178,2013-12-02,29.2,57.52,3.44,7.67,Condiciones_Ambientales,23.1,33702.18,66386.52
3179,2007-06-18,52.47,42.05,6.17,5.61,Condiciones_Ambientales,42.4,111212.59,89131.92
3180,2000-01-18,39.97,57.04,4.7,7.61,Mantenimiento_Programado,28.7,57265.82,81718.13
3181,2001-09-20,40.2,31.79,4.73,4.24,Falla_Menor,24.0,48284.46,38182.13
3182,2003-10-05,58.53,24.94,6.89,3.33,Degradación_Equipos,44.8,131167.4,55884.67
3183,2019-06-19,30.46,49.05,3.58,6.54,Restricciones_Combustible,14.4,21909.13,35283.74
3184,2000-09-06,51.72,49.1,6.08,6.55,Restricciones_Combustible,7.1,18330.17,17402.5
3185,2016-08-02,41.19,53.74,4.85,7.17,Degradación_Equipos,31.8,65435.62,85385.5
3186,2009-07-06,29.3,35.49,3.45,4.73,Restricciones_Combustible,59.3,86889.69,105270.26
3187,2009-11-27,36.09,28.09,4.25,3.75,Condiciones_Ambientales,39.0,70411.62,54805.16
3188,2005-10-14,57.55,41.4,6.77,5.52,Mantenimiento_Programado,22.7,65444.25,47083.63
3189,2016-04-24,32.56,32.34,3.83,4.31,Mantenimiento_Programado,56.2,91547.38,90917.21
3190,2014-06-16,46.28,50.62,5.45,6.75,Restricciones_Combustible,38.6,89302.39,97674.47
3191,2009-08-06,58.77,45.15,6.91,6.02,Degradación_Equipos,38.6,113539.11,87224.5
3192,2009-08-30,47.12,47.37,5.54,6.32,Condiciones_Ambientales,50.9,120005.45,120647.86
3193,2010-03-25,39.07,35.89,4.6,4.78,Mantenimiento_Programado,16.3,31746.06,29157.89
3194,2018-07-24,31.83,40.01,3.74,5.34,Degradación_Equipos,43.2,68719.61,86392.93
3195,2018-03-08,41.49,56.92,4.88,7.59,Condiciones_Ambientales,30.2,62590.77,85860.29
3196,2002-02-12,44.69,46.26,5.26,6.17,Falla_Menor,58.6,130987.58,135587.12
3197,2006-02-21,33.0,32.33,3.88,4.31,Condiciones_Ambientales,48.4,79902.74,78269.35
3198,2019-12-03,45.26,24.46,5.32,3.26,Degradación_Equipos,65.5,148273.4,80121.55
3199,2001-02-03,61.02,38.49,7.18,5.13,Condiciones_Ambientales,43.2,131851.57,83173.67
3200,2016-06-03,37.36,27.24,4.4,3.63,Restricciones_Combustible,26.1,48784.01,35573.3
3201,2013-12-12,32.05,26.68,3.77,3.56,Restricciones_Combustible,59.8,95786.66,79746.42
3202,2000-10-15,49.28,56.44,5.8,7.53,Degradación_Equipos,4.2,10407.0,11919.44
3203,2003-02-23,62.39,59.11,7.34,7.88,Mantenimiento_Programado,58.6,182837.18,173215.48
3204,2006-03-14,52.34,28.99,6.16,3.87,Mantenimiento_Programado,49.4,129227.25,71584.78
3205,2015-07-27,59.87,28.23,7.04,3.76,Degradación_Equipos,48.9,146459.86,69061.35
3206,2001-09-16,38.36,50.46,4.51,6.73,Falla_Menor,69.1,132603.03,174458.47
3207,2017-05-15,49.46,45.43,5.82,6.06,Falla_Menor,10.1,25055.41,23017.85
3208,2011-05-03,55.25,39.76,6.5,5.3,Restricciones_Combustible,31.7,87624.92,63054.35
3209,2007-09-02,26.79,29.9,3.15,3.99,Condiciones_Ambientales,5.1,6812.16,7602.06
3210,2006-05-04,61.07,47.06,7.19,6.28,Falla_Menor,20.5,62726.0,48335.44
3211,2004-10-11,38.44,44.87,4.52,5.98,Restricciones_Combustible,41.9,80502.1,93962.13
3212,2011-10-06,34.15,42.04,4.02,5.6,Mantenimiento_Programado,55.9,95474.18,117524.25
3213,2008-10-15,36.8,33.51,4.33,4.47,Condiciones_Ambientales,44.5,81822.89,74497.94
3214,2001-07-24,55.48,43.32,6.53,5.78,Restricciones_Combustible,36.7,101851.81,79538.1
3215,2006-10-25,56.06,38.61,6.6,5.15,Degradación_Equipos,15.9,44663.95,30757.64
3216,2019-01-17,42.44,34.55,4.99,4.61,Condiciones_Ambientales,49.7,105378.75,85786.52
3217,2017-03-22,56.61,25.35,6.66,3.38,Restricciones_Combustible,35.6,100647.73,45062.61
3218,2017-08-31,57.34,53.95,6.75,7.19,Mantenimiento_Programado,58.9,168863.2,158885.38
3219,2013-12-14,28.98,55.84,3.41,7.45,Restricciones_Combustible,59.9,86826.59,167311.1
3220,2016-01-28,42.52,45.1,5.0,6.01,Condiciones_Ambientales,36.0,76630.74,81279.05
3221,2019-05-30,26.89,24.03,3.16,3.2,Falla_Menor,55.0,73931.99,66062.96
3222,2010-04-30,44.9,39.74,5.28,5.3,Condiciones_Ambientales,20.6,46182.47,40867.31
3223,2010-01-21,60.75,56.52,7.15,7.54,Falla_Menor,32.2,97783.69,90973.79
3224,2005-06-27,57.49,55.02,6.76,7.34,Falla_Menor,52.3,150333.0,143885.54
3225,2017-12-15,30.34,59.74,3.57,7.97,Degradación_Equipos,54.9,83328.79,164060.66
3226,2004-09-16,26.77,43.39,3.15,5.79,Mantenimiento_Programado,14.2,19046.88,30873.97
3227,2011-03-24,26.95,25.03,3.17,3.34,Degradación_Equipos,4.1,5468.84,5079.02
3228,2017-12-07,51.78,45.06,6.09,6.01,Condiciones_Ambientales,36.4,94197.99,81967.3
3229,2003-10-29,48.08,52.13,5.66,6.95,Degradación_Equipos,27.7,66633.92,72252.66
3230,2001-03-20,64.43,27.11,7.58,3.62,Degradación_Equipos,20.7,66815.23,28117.04
3231,2010-02-09,40.09,27.66,4.72,3.69,Condiciones_Ambientales,50.4,101063.33,69720.6
3232,2015-11-26,63.68,46.97,7.49,6.26,Degradación_Equipos,62.9,200315.45,147755.89
3233,2013-06-21,42.26,55.73,4.97,7.43,Degradación_Equipos,64.9,137080.39,180789.77
3234,2006-09-16,67.81,56.85,7.98,7.58,Falla_Menor,20.5,69481.52,58252.08
3235,2016-07-18,37.81,52.94,4.45,7.06,Condiciones_Ambientales,15.7,29633.43,41492.24
3236,2018-10-11,32.11,39.62,3.78,5.28,Degradación_Equipos,60.5,97098.94,119781.8
3237,2018-03-05,36.4,37.03,4.28,4.94,Mantenimiento_Programado,38.6,70257.33,71469.49
3238,2009-08-13,26.7,54.59,3.14,7.28,Restricciones_Combustible,23.8,31779.57,64963.09
3239,2018-08-21,28.59,33.86,3.36,4.51,Falla_Menor,24.2,34627.8,41006.5
3240,2017-02-23,36.63,49.2,4.31,6.56,Degradación_Equipos,49.2,90135.11,121067.39
3241,2000-09-10,49.69,29.4,5.85,3.92,Degradación_Equipos,58.8,146002.17,86397.94
3242,2004-02-26,40.49,22.64,4.76,3.02,Condiciones_Ambientales,12.6,25541.6,14285.09
3243,2005-07-27,31.76,39.36,3.74,5.25,Falla_Menor,55.3,87880.78,108904.42
3244,2016-01-05,65.08,43.85,7.66,5.85,Restricciones_Combustible,63.1,205331.69,138339.75
3245,2011-11-20,30.34,49.44,3.57,6.59,Falla_Menor,57.9,87837.85,143145.9
3246,2015-05-03,65.12,22.89,7.66,3.05,Falla_Menor,65.6,213610.01,75080.45
3247,2015-04-28,38.73,31.57,4.56,4.21,Falla_Menor,4.3,8285.85,6754.53
3248,2009-04-01,62.39,38.58,7.34,5.14,Degradación_Equipos,37.3,116288.51,71906.88
3249,2005-03-17,46.39,36.59,5.46,4.88,Degradación_Equipos,16.3,37862.3,29864.11
3250,2016-08-28,63.21,42.39,7.44,5.65,Restricciones_Combustible,58.2,184097.87,123450.32
3251,2017-03-22,39.99,54.52,4.7,7.27,Restricciones_Combustible,24.4,48791.06,66519.82
3252,2019-12-25,42.06,53.39,4.95,7.12,Mantenimiento_Programado,44.8,94217.5,119596.66
3253,2013-06-18,36.98,26.93,4.35,3.59,Mantenimiento_Programado,35.0,64671.01,47104.98
3254,2017-02-17,49.1,54.5,5.78,7.27,Falla_Menor,53.6,131565.38,146030.3
3255,2010-10-11,52.2,30.09,6.14,4.01,Degradación_Equipos,17.0,44378.93,25580.99
3256,2005-09-10,41.12,24.24,4.84,3.23,Restricciones_Combustible,56.2,115558.22,68118.85
3257,2015-11-09,65.84,41.46,7.75,5.53,Degradación_Equipos,33.1,108910.78,68594.08
3258,2013-09-04,55.1,59.12,6.48,7.88,Mantenimiento_Programado,30.8,84975.89,91183.25
3259,2017-03-05,47.4,50.39,5.58,6.72,Degradación_Equipos,27.9,66212.84,70390.02
3260,2006-12-24,34.65,44.91,4.08,5.99,Degradación_Equipos,26.1,45201.58,58596.41
3261,2013-01-31,32.85,57.18,3.86,7.62,Degradación_Equipos,18.9,31094.67,54127.84
3262,2019-10-22,34.84,42.24,4.1,5.63,Restricciones_Combustible,43.1,75055.17,91001.54
3263,2011-02-04,48.07,48.52,5.66,6.47,Condiciones_Ambientales,9.3,22364.09,22570.82
3264,2016-12-19,33.2,27.01,3.91,3.6,Falla_Menor,31.1,51629.51,42012.74
3265,2019-12-31,31.14,50.22,3.66,6.7,Falla_Menor,14.7,22835.76,36827.34
3266,2019-11-22,51.33,59.34,6.04,7.91,Degradación_Equipos,66.0,169511.99,195944.86
3267,2003-12-11,28.62,46.8,3.37,6.24,Falla_Menor,33.3,47592.0,77837.33
3268,2000-05-18,52.84,29.8,6.22,3.97,Falla_Menor,15.6,41251.05,23264.76
3269,2005-02-12,40.41,33.86,4.75,4.52,Degradación_Equipos,22.9,46169.43,38690.57
3270,2010-12-20,58.57,40.12,6.89,5.35,Falla_Menor,6.5,19171.3,13132.78
3271,2014-10-08,26.44,42.54,3.11,5.67,Restricciones_Combustible,47.8,63171.08,101650.58
3272,2019-01-04,52.44,24.23,6.17,3.23,Condiciones_Ambientales,26.2,68810.99,31799.79
3273,2003-07-19,37.07,42.87,4.36,5.72,Falla_Menor,16.6,30768.68,35583.46
3274,2013-12-13,47.42,28.67,5.58,3.82,Condiciones_Ambientales,18.1,42990.28,25988.98
3275,2011-09-21,39.55,58.41,4.65,7.79,Restricciones_Combustible,70.0,138501.9,204521.21
3276,2001-04-26,67.94,26.3,7.99,3.51,Falla_Menor,21.4,72853.58,28199.86
3277,2004-08-02,55.56,35.46,6.54,4.73,Falla_Menor,16.1,44746.81,28554.29
3278,2000-09-10,30.84,27.95,3.63,3.73,Restricciones_Combustible,28.8,44398.92,40245.06
3279,2015-03-11,61.87,42.33,7.28,5.64,Condiciones_Ambientales,35.7,110298.82,75461.74
3280,2005-01-03,29.26,49.97,3.44,6.66,Degradación_Equipos,4.2,6171.56,10540.0
3281,2014-08-02,49.08,32.24,5.77,4.3,Restricciones_Combustible,31.6,77446.55,50874.66
3282,2006-02-09,42.56,28.78,5.01,3.84,Mantenimiento_Programado,21.1,44993.46,30424.24
3283,2018-05-03,51.83,36.01,6.1,4.8,Condiciones_Ambientales,35.4,91819.22,63797.69
3284,2014-09-06,27.1,45.52,3.19,6.07,Restricciones_Combustible,16.9,22940.92,38530.16
3285,2012-08-07,50.53,29.66,5.95,3.95,Restricciones_Combustible,67.0,169407.96,99428.09
3286,2013-11-05,31.16,33.55,3.67,4.47,Condiciones_Ambientales,27.5,42831.98,46108.07
3287,2013-12-23,53.74,35.37,6.32,4.72,Mantenimiento_Programado,21.1,56625.35,37269.57
3288,2009-01-18,40.18,43.83,4.73,5.84,Restricciones_Combustible,42.4,85249.9,92982.75
3289,2013-11-04,27.89,46.86,3.28,6.25,Falla_Menor,55.8,77851.59,130812.14
3290,2002-10-14,51.63,31.51,6.07,4.2,Condiciones_Ambientales,42.4,109363.02,66755.77
3291,2003-11-03,55.86,41.79,6.57,5.57,Falla_Menor,11.5,32181.76,24077.2
3292,2004-04-09,28.34,37.5,3.33,5.0,Falla_Menor,25.6,36292.17,48024.57
3293,2008-11-10,65.85,26.46,7.75,3.53,Restricciones_Combustible,12.6,41333.31,16604.73
3294,2001-12-05,40.53,58.27,4.77,7.77,Mantenimiento_Programado,28.4,57557.56,82737.64
3295,2007-11-25,51.71,49.15,6.08,6.55,Mantenimiento_Programado,45.9,118630.21,112770.24
3296,2012-07-28,53.37,41.03,6.28,5.47,Condiciones_Ambientales,18.8,50264.14,38642.93
3297,2001-08-27,48.87,33.78,5.75,4.5,Falla_Menor,54.1,132203.72,91383.55
3298,2006-04-08,55.51,30.66,6.53,4.09,Mantenimiento_Programado,21.2,58807.96,32484.71
3299,2005-05-13,64.42,49.19,7.58,6.56,Restricciones_Combustible,70.0,225516.0,172184.82
3300,2019-09-24,31.21,30.34,3.67,4.05,Restricciones_Combustible,60.7,94713.3,92078.65
3301,2001-07-31,43.15,51.78,5.08,6.9,Condiciones_Ambientales,52.0,112144.28,134565.49
3302,2003-08-07,53.89,44.76,6.34,5.97,Restricciones_Combustible,40.1,108141.69,89818.28
3303,2000-08-14,45.77,58.67,5.38,7.82,Degradación_Equipos,38.0,86991.3,111505.89
3304,2000-11-29,58.61,36.17,6.89,4.82,Degradación_Equipos,33.0,96741.45,59701.61
3305,2019-04-22,33.62,39.68,3.96,5.29,Falla_Menor,67.4,113286.25,133690.8
3306,2012-03-10,49.51,28.3,5.82,3.77,Degradación_Equipos,66.6,164921.97,94265.63
3307,2009-03-24,25.79,52.02,3.03,6.94,Condiciones_Ambientales,45.4,58548.71,118078.96
3308,2019-07-26,45.88,37.38,5.4,4.98,Restricciones_Combustible,41.9,96106.73,78303.19
3309,2007-02-12,28.37,33.79,3.34,4.51,Falla_Menor,8.0,11292.26,13448.82
3310,2011-05-17,57.03,49.14,6.71,6.55,Restricciones_Combustible,36.7,104641.74,90177.49
3311,2018-11-04,26.76,44.43,3.15,5.92,Falla_Menor,55.9,74829.15,124252.62
3312,2009-04-17,46.61,26.57,5.48,3.54,Restricciones_Combustible,26.2,61090.2,34823.43
3313,2014-04-04,36.13,57.64,4.25,7.69,Mantenimiento_Programado,12.4,22394.81,35730.75
3314,2003-10-31,67.36,39.95,7.92,5.33,Falla_Menor,22.8,76638.54,45449.83
3315,2010-01-15,42.23,40.23,4.97,5.36,Degradación_Equipos,29.6,62483.63,59523.05
3316,2013-11-06,58.0,40.69,6.82,5.43,Condiciones_Ambientales,28.5,82750.21,58057.89
3317,2011-08-18,46.26,45.45,5.44,6.06,Falla_Menor,67.1,155227.02,152510.85
3318,2009-11-10,58.29,39.85,6.86,5.31,Falla_Menor,69.2,201676.56,137854.79
3319,2006-09-09,44.33,50.82,5.21,6.78,Falla_Menor,26.1,57772.68,66231.94
3320,2001-10-08,26.24,56.97,3.09,7.6,Falla_Menor,54.7,71772.65,155801.96
3321,2011-09-10,33.22,58.6,3.91,7.81,Mantenimiento_Programado,32.4,53803.36,94903.55
3322,2002-02-10,54.67,33.34,6.43,4.45,Restricciones_Combustible,18.8,51347.02,31318.56
3323,2010-06-15,51.27,53.32,6.03,7.11,Degradación_Equipos,16.3,41771.33,43443.71
3324,2011-07-01,52.06,25.21,6.12,3.36,Degradación_Equipos,16.3,42514.85,20586.48
3325,2012-12-23,36.5,57.74,4.29,7.7,Condiciones_Ambientales,71.4,130360.9,206212.98
3326,2002-06-01,41.29,26.46,4.86,3.53,Falla_Menor,49.4,101926.56,65318.45
3327,2000-05-05,27.0,47.45,3.18,6.33,Condiciones_Ambientales,35.7,48242.26,84791.33
3328,2006-06-26,65.4,29.2,7.69,3.89,Degradación_Equipos,51.4,168026.68,75027.39
3329,2002-05-05,57.44,55.05,6.76,7.34,Restricciones_Combustible,21.6,62050.82,59471.69
3330,2006-11-26,43.07,32.49,5.07,4.33,Mantenimiento_Programado,51.1,110094.72,83062.02
3331,2003-03-06,30.22,58.58,3.56,7.81,Mantenimiento_Programado,32.4,48990.19,94954.51
3332,2009-09-11,32.1,34.91,3.78,4.66,Condiciones_Ambientales,62.2,99839.97,108589.27
3333,2000-02-04,45.52,45.41,5.36,6.05,Mantenimiento_Programado,70.9,161383.46,160964.63
3334,2016-03-16,41.57,32.77,4.89,4.37,Mantenimiento_Programado,10.3,21435.24,16898.39
3335,2004-10-05,37.75,57.19,4.44,7.63,Condiciones_Ambientales,63.6,120050.74,181895.44
3336,2012-12-01,30.74,49.59,3.62,6.61,Falla_Menor,6.4,9821.65,15843.17
3337,2010-06-05,54.59,42.36,6.42,5.65,Restricciones_Combustible,55.0,150179.97,116535.03
3338,2000-10-29,55.27,31.15,6.5,4.15,Degradación_Equipos,9.4,25952.67,14626.52
3339,2011-06-23,35.55,47.54,4.18,6.34,Restricciones_Combustible,24.2,42998.56,57497.34
3340,2002-07-29,27.12,30.64,3.19,4.09,Restricciones_Combustible,31.5,42744.38,48306.44
3341,2005-02-01,56.32,49.18,6.63,6.56,Degradación_Equipos,69.9,196858.36,171907.96
3342,2000-05-21,58.32,54.75,6.86,7.3,Condiciones_Ambientales,48.9,142650.43,133913.29
3343,2003-01-25,61.52,48.03,7.24,6.4,Mantenimiento_Programado,41.4,127452.43,99493.48
3344,2013-11-21,38.22,39.22,4.5,5.23,Falla_Menor,66.8,127688.91,131040.73
3345,2002-04-12,25.57,23.47,3.01,3.13,Degradación_Equipos,24.4,31147.88,28592.55
3346,2011-03-03,41.77,27.43,4.91,3.66,Mantenimiento_Programado,38.2,79790.67,52396.35
3347,2012-03-03,62.81,51.61,7.39,6.88,Mantenimiento_Programado,68.6,215452.99,177040.71
3348,2000-08-15,41.59,53.31,4.89,7.11,Falla_Menor,40.0,83183.16,106617.14
3349,2014-07-18,48.09,25.99,5.66,3.46,Condiciones_Ambientales,57.6,138417.55,74791.69
3350,2018-11-10,47.02,42.83,5.53,5.71,Falla_Menor,26.9,63267.9,57618.93
3351,2017-07-15,47.36,23.83,5.57,3.18,Falla_Menor,26.4,62624.05,31510.8
3352,2009-04-19,38.92,46.67,4.58,6.22,Restricciones_Combustible,70.4,137071.83,164351.14
3353,2018-08-29,46.42,33.47,5.46,4.46,Condiciones_Ambientales,50.8,117961.93,85059.71
3354,2017-11-12,28.91,37.05,3.4,4.94,Degradación_Equipos,67.6,97690.38,125194.39
3355,2015-09-04,62.17,52.19,7.31,6.96,Restricciones_Combustible,70.0,217449.07,182557.06
3356,2018-06-09,48.41,37.79,5.7,5.04,Mantenimiento_Programado,46.6,112890.22,88120.85
3357,2006-07-27,41.4,41.48,4.87,5.53,Degradación_Equipos,14.2,29342.97,29404.9
3358,2001-11-13,27.97,39.69,3.29,5.29,Falla_Menor,15.2,21191.85,30067.1
3359,2019-10-05,33.12,46.07,3.9,6.14,Mantenimiento_Programado,60.5,100131.74,139275.02
3360,2002-02-25,33.23,31.8,3.91,4.24,Condiciones_Ambientales,66.9,111150.15,106362.46
3361,2012-04-27,55.17,47.01,6.49,6.27,Degradación_Equipos,60.6,167180.89,142440.97
3362,2017-03-30,64.53,37.55,7.59,5.01,Restricciones_Combustible,25.2,81454.64,47396.29
3363,2013-12-26,64.74,41.14,7.62,5.49,Falla_Menor,37.9,122561.7,77890.01
3364,2018-11-28,53.81,31.92,6.33,4.26,Degradación_Equipos,56.1,150853.56,89477.4
3365,2016-07-03,46.8,59.5,5.51,7.93,Mantenimiento_Programado,19.3,45062.98,57296.37
3366,2005-06-02,50.81,42.69,5.98,5.69,Condiciones_Ambientales,50.3,127856.28,107435.65
3367,2010-07-21,65.27,29.5,7.68,3.93,Condiciones_Ambientales,59.4,193884.19,87648.53
3368,2004-06-18,42.67,57.59,5.02,7.68,Degradación_Equipos,14.0,29883.82,40340.54
3369,2010-01-10,44.57,43.99,5.24,5.86,Degradación_Equipos,43.1,96128.3,94862.67
3370,2008-08-20,34.03,32.47,4.0,4.33,Degradación_Equipos,59.2,100802.85,96178.35
3371,2017-06-15,33.0,35.37,3.88,4.72,Degradación_Equipos,66.6,109837.65,117721.2
3372,2013-09-03,67.86,39.86,7.98,5.31,Restricciones_Combustible,33.8,114579.91,67307.24
3373,2017-04-04,66.61,55.06,7.84,7.34,Falla_Menor,26.1,86837.98,71781.25
3374,2006-07-03,52.54,29.84,6.18,3.98,Condiciones_Ambientales,66.7,175211.82,99520.51
3375,2016-11-30,26.77,56.72,3.15,7.56,Restricciones_Combustible,66.8,89472.23,189558.56
3376,2018-06-02,52.6,51.29,6.19,6.84,Degradación_Equipos,6.2,16323.18,15918.0
3377,2006-10-21,33.03,48.1,3.89,6.41,Falla_Menor,52.1,86101.8,125390.38
3378,2007-03-18,63.37,23.13,7.45,3.08,Mantenimiento_Programado,38.6,122202.81,44608.06
3379,2016-08-18,61.02,32.01,7.18,4.27,Degradación_Equipos,24.0,73303.36,38452.37
3380,2006-11-09,60.53,39.26,7.12,5.23,Falla_Menor,7.5,22640.01,14684.11
3381,2012-05-03,40.23,48.44,4.73,6.46,Degradación_Equipos,58.1,116894.83,140741.99
3382,2013-04-06,45.7,38.27,5.38,5.1,Condiciones_Ambientales,43.8,100143.69,83861.05
3383,2010-12-05,34.76,44.86,4.09,5.98,Degradación_Equipos,53.4,92717.56,119669.97
3384,2000-02-11,45.39,36.35,5.34,4.85,Condiciones_Ambientales,53.3,121057.82,96943.16
3385,2015-04-30,29.28,57.4,3.45,7.65,Mantenimiento_Programado,31.0,45338.33,88864.69
3386,2018-04-04,46.53,55.59,5.47,7.41,Restricciones_Combustible,13.2,30719.93,36705.07
3387,2006-06-05,27.72,49.52,3.26,6.6,Restricciones_Combustible,27.4,38009.73,67907.56
3388,2009-11-03,53.24,41.4,6.26,5.52,Restricciones_Combustible,44.7,119053.39,92581.71
3389,2012-06-01,62.99,29.89,7.41,3.98,Condiciones_Ambientales,42.4,133668.17,63422.47
3390,2013-10-21,67.9,39.46,7.99,5.26,Condiciones_Ambientales,24.7,83755.17,48674.73
3391,2002-09-07,49.6,43.41,5.84,5.79,Condiciones_Ambientales,45.0,111518.32,97586.97
3392,2008-07-07,62.26,44.53,7.32,5.94,Degradación_Equipos,40.8,127024.48,90847.89
3393,2000-01-19,34.65,51.67,4.08,6.89,Condiciones_Ambientales,20.2,34913.76,52060.02
3394,2017-02-01,35.93,50.97,4.23,6.8,Mantenimiento_Programado,46.3,83224.14,118052.61
3395,2017-04-04,48.74,54.47,5.73,7.26,Mantenimiento_Programado,40.5,98724.3,110333.48
3396,2001-03-06,65.82,27.55,7.74,3.67,Degradación_Equipos,11.3,37167.76,15557.98
3397,2019-11-11,41.38,35.03,4.87,4.67,Condiciones_Ambientales,45.8,94843.03,80301.64
3398,2011-03-18,51.32,46.04,6.04,6.14,Falla_Menor,53.9,138231.44,124015.51
3399,2019-06-11,37.52,35.61,4.41,4.75,Condiciones_Ambientales,53.7,100815.79,95697.81
3400,2003-07-03,53.9,28.44,6.34,3.79,Falla_Menor,67.6,182236.19,96136.66
3401,2011-03-30,66.01,44.68,7.77,5.96,Degradación_Equipos,61.7,203717.84,137890.89
3402,2007-07-24,62.49,37.33,7.35,4.98,Restricciones_Combustible,46.8,146097.68,87272.95
3403,2010-10-31,48.12,38.64,5.66,5.15,Mantenimiento_Programado,5.9,14133.36,11347.21
3404,2018-09-14,46.47,43.38,5.47,5.78,Condiciones_Ambientales,46.3,107679.83,100501.06
3405,2010-10-28,65.34,27.42,7.69,3.66,Degradación_Equipos,21.5,70394.2,29537.74
3406,2019-03-19,51.42,51.57,6.05,6.88,Condiciones_Ambientales,16.4,42148.75,42273.67
3407,2006-01-01,39.64,30.46,4.66,4.06,Condiciones_Ambientales,57.8,114600.62,88049.84
3408,2015-04-29,67.51,37.44,7.94,4.99,Falla_Menor,63.1,212982.43,118115.41
3409,2006-11-09,65.76,24.09,7.74,3.21,Condiciones_Ambientales,17.4,57062.4,20907.04
3410,2016-10-08,53.12,26.16,6.25,3.49,Restricciones_Combustible,70.6,187407.04,92291.59
3411,2015-12-17,29.95,52.27,3.52,6.97,Falla_Menor,57.5,86186.06,150405.93
3412,2012-02-09,62.25,55.8,7.32,7.44,Restricciones_Combustible,10.2,31805.5,28508.57
3413,2006-02-13,31.68,29.97,3.73,4.0,Condiciones_Ambientales,8.5,13437.48,12712.47
3414,2013-01-03,63.97,29.4,7.53,3.92,Mantenimiento_Programado,7.1,22674.69,10419.65
3415,2017-04-19,58.23,34.38,6.85,4.58,Falla_Menor,52.4,152475.94,90012.38
3416,2003-04-03,66.03,37.44,7.77,4.99,Degradación_Equipos,31.9,105423.68,59773.15
3417,2013-10-31,49.33,55.62,5.8,7.42,Restricciones_Combustible,5.0,12277.62,13844.19
3418,2014-03-08,38.86,35.92,4.57,4.79,Falla_Menor,41.2,79964.64,73905.5
3419,2003-08-21,65.71,43.05,7.73,5.74,Falla_Menor,8.8,28887.99,18926.8
3420,2005-09-05,53.41,40.84,6.28,5.45,Falla_Menor,17.7,47349.72,36210.1
3421,2015-09-13,53.49,57.32,6.29,7.64,Restricciones_Combustible,50.9,136129.91,145861.47
3422,2002-10-23,41.92,45.05,4.93,6.01,Restricciones_Combustible,19.4,40617.04,43641.96
3423,2012-09-28,42.1,23.03,4.95,3.07,Falla_Menor,41.7,87707.38,47972.31
3424,2007-08-29,40.56,23.4,4.77,3.12,Degradación_Equipos,53.7,108790.04,62776.5
3425,2000-08-05,62.55,54.24,7.36,7.23,Condiciones_Ambientales,34.8,108905.85,94429.22
3426,2018-10-15,43.52,50.25,5.12,6.7,Restricciones_Combustible,8.7,19017.28,21958.97
3427,2008-02-29,33.67,47.65,3.96,6.35,Condiciones_Ambientales,20.3,34151.66,48321.92
3428,2000-09-26,65.77,38.56,7.74,5.14,Degradación_Equipos,48.5,159454.41,93483.58
3429,2015-01-18,63.19,43.44,7.43,5.79,Falla_Menor,34.7,109503.8,75281.02
3430,2019-01-27,28.36,48.82,3.34,6.51,Restricciones_Combustible,12.1,17140.25,29500.6
3431,2017-05-23,50.47,33.56,5.94,4.47,Falla_Menor,66.0,166595.65,110766.01
3432,2004-06-19,58.95,23.32,6.94,3.11,Mantenimiento_Programado,33.6,99030.28,39180.62
3433,2004-04-12,61.8,33.39,7.27,4.45,Condiciones_Ambientales,23.6,72900.45,39390.87
3434,2010-04-07,42.35,55.73,4.98,7.43,Degradación_Equipos,49.0,103655.24,136415.68
3435,2018-10-07,67.95,45.3,7.99,6.04,Falla_Menor,62.8,213483.08,142307.0
3436,2018-04-27,43.4,50.52,5.11,6.74,Restricciones_Combustible,21.5,46652.83,54307.52
3437,2015-09-12,38.16,35.89,4.49,4.78,Condiciones_Ambientales,32.8,62621.61,58888.84
3438,2018-09-12,64.07,34.62,7.54,4.62,Restricciones_Combustible,14.2,45639.16,24662.3
3439,2018-12-27,43.25,25.58,5.09,3.41,Restricciones_Combustible,62.7,135496.43,80115.24
3440,2008-07-11,32.82,40.06,3.86,5.34,Condiciones_Ambientales,7.3,11966.2,14604.27
3441,2003-06-26,31.95,37.39,3.76,4.99,Mantenimiento_Programado,42.3,67625.55,79157.8
3442,2002-06-30,32.0,57.71,3.76,7.7,Falla_Menor,59.2,94705.34,170824.32
3443,2000-05-15,41.5,47.27,4.88,6.3,Falla_Menor,38.1,79104.7,90094.16
3444,2004-07-05,28.58,39.78,3.36,5.3,Restricciones_Combustible,41.5,59303.96,82551.12
3445,2005-09-15,28.9,51.44,3.4,6.86,Degradación_Equipos,55.1,79658.35,141756.77
3446,2016-07-14,32.28,56.3,3.8,7.51,Restricciones_Combustible,53.2,85892.04,149809.09
3447,2003-12-02,67.15,30.91,7.9,4.12,Restricciones_Combustible,33.3,111727.65,51428.23
3448,2004-08-14,56.66,25.2,6.67,3.36,Degradación_Equipos,37.2,105463.85,46907.27
3449,2005-05-22,27.43,30.94,3.23,4.13,Degradación_Equipos,16.6,22812.88,25731.91
