ID_Registro,Fecha,Costo_Falla_USD,Equipo_Afectado,Severidad,Duracion_Horas,MWh_No_Suministrado,Multa_Incumplimiento_USD,Costo_Total_USD
3276,2003-10-03,11903.02,CC1,Crítica,32.2,189.54,17058.49,28961.51
3277,2015-08-16,6937.87,Sistema_Auxiliar,Mayor,3.3,150.93,13583.92,20521.79
3278,2004-10-26,3657.17,CC2,Menor,16.5,44.24,3982.0,7639.17
3279,2011-02-24,7254.05,CC1,Moderada,45.5,194.86,17537.75,24791.8
3280,2004-01-30,5251.76,Sistema_Auxiliar,Mayor,34.1,196.32,17668.45,22920.21
3281,2019-11-17,10030.25,CC1,Mayor,6.5,184.06,16565.5,26595.75
3282,2011-09-28,16718.2,BESS,Crítica,31.8,107.94,9714.51,26432.71
3283,2005-10-19,6889.28,CC2,Crítica,17.0,98.86,8896.95,15786.23
3284,2000-02-28,13520.42,CC2,Crítica,21.6,147.03,13232.88,26753.3
3285,2013-08-31,4155.98,TV,Moderada,22.8,85.01,7650.78,11806.76
3286,2004-11-12,14283.97,BESS,Crítica,36.3,16.98,1528.05,15812.02
3287,2002-11-01,7138.18,CC2,Crítica,28.1,60.35,5431.17,12569.35
3288,2003-10-27,17421.83,BESS,Crítica,20.2,156.52,14086.61,31508.44
3289,2011-04-22,12326.99,BESS,Mayor,17.3,194.6,17513.89,29840.88
3290,2012-06-14,17767.55,BESS,Crítica,24.5,82.91,7461.53,25229.08
3291,2007-04-01,4528.59,CC2,Menor,22.8,62.44,5619.31,10147.9
3292,2005-11-08,16018.84,TV,Crítica,2.5,56.89,5120.48,21139.33
3293,2016-06-26,7041.05,Sistema_Auxiliar,Menor,44.7,94.6,8514.27,15555.32
3294,2010-09-27,9133.41,TV,Crítica,43.9,88.37,7953.45,17086.85
3295,2019-01-19,11983.7,Sistema_Auxiliar,Crítica,13.6,82.84,7455.46,19439.16
3296,2015-02-19,7675.1,TV,Menor,16.7,11.99,1079.01,8754.12
3297,2000-04-25,6534.17,Sistema_Auxiliar,Mayor,29.5,145.26,13073.7,19607.87
3298,2015-04-04,10260.75,CC1,Mayor,46.1,60.57,5451.16,15711.92
3299,2015-02-28,3506.55,TV,Menor,12.0,132.04,11883.79,15390.34
3300,2010-12-03,5902.11,TV,Mayor,7.1,57.25,5152.21,11054.33
3301,2003-10-07,2785.12,CC2,Menor,35.7,181.38,16324.0,19109.11
3302,2013-05-15,8052.29,Sistema_Auxiliar,Mayor,18.4,109.23,9830.36,17882.65
3303,2012-12-17,6953.46,TV,Mayor,13.8,181.63,16346.79,23300.26
3304,2001-03-25,9435.09,TV,Moderada,1.9,140.61,12654.8,22089.89
3305,2016-05-26,7989.27,TV,Moderada,26.4,61.56,5540.41,13529.68
3306,2004-01-31,3965.15,Sistema_Auxiliar,Moderada,22.7,117.58,10582.23,14547.38
3307,2003-07-02,3478.87,BESS,Moderada,2.0,110.04,9903.47,13382.35
3308,2002-12-25,6856.11,TV,Moderada,6.7,142.03,12782.5,19638.61
3309,2005-08-06,5240.98,BESS,Menor,42.0,78.0,7020.06,12261.04
3310,2015-04-15,3289.15,TV,Menor,47.6,153.09,13777.78,17066.92
3311,2015-03-30,5070.96,Sistema_Auxiliar,Moderada,24.6,103.99,9358.83,14429.79
3312,2001-07-23,6506.03,CC2,Menor,9.8,73.08,6576.92,13082.95
3313,2005-05-05,14553.53,BESS,Crítica,40.3,149.95,13495.14,28048.68
3314,2011-11-01,4060.45,CC2,Mayor,30.6,198.98,17908.59,21969.03
3315,2019-08-24,5270.95,Sistema_Auxiliar,Menor,16.3,129.01,11611.23,16882.18
3316,2006-04-04,4190.15,CC2,Menor,7.9,77.84,7005.83,11195.98
3317,2008-01-13,4245.35,CC1,Mayor,6.9,86.58,7792.59,12037.94
3318,2014-03-12,7524.31,BESS,Menor,2.5,152.82,13754.17,21278.48
3319,2004-04-16,7849.54,TV,Menor,40.2,89.63,8066.89,15916.42
3320,2005-10-14,8996.04,CC2,Mayor,14.5,177.57,15981.51,24977.55
3321,2006-02-18,5959.65,BESS,Menor,37.2,130.66,11759.37,17719.02
3322,2014-10-10,6827.1,Sistema_Auxiliar,Menor,47.8,162.48,14623.2,21450.3
3323,2014-01-27,7727.87,Sistema_Auxiliar,Menor,24.4,120.31,10827.7,18555.57
3324,2009-05-01,8875.82,Sistema_Auxiliar,Moderada,34.9,199.46,17951.26,26827.08
3325,2006-10-24,5526.99,BESS,Moderada,44.9,40.99,3689.5,9216.49
3326,2007-11-05,7890.06,CC1,Mayor,46.9,158.85,14296.52,22186.58
3327,2004-06-18,11412.42,CC2,Mayor,3.6,171.57,15441.14,26853.56
3328,2005-11-26,5069.82,TV,Mayor,5.0,131.22,11809.98,16879.8
3329,2012-11-09,7250.13,CC1,Menor,24.2,22.07,1986.25,9236.38
3330,2008-11-24,7737.37,BESS,Moderada,12.4,105.73,9515.32,17252.69
3331,2005-07-28,13447.75,CC1,Crítica,23.8,170.73,15365.91,28813.66
3332,2012-03-12,11191.94,Sistema_Auxiliar,Mayor,8.7,111.5,10035.15,21227.09
3333,2001-03-15,7984.52,TV,Menor,5.3,24.64,2217.16,10201.67
3334,2000-07-19,12061.59,Sistema_Auxiliar,Mayor,4.0,65.69,5912.32,17973.91
3335,2006-09-22,14202.55,CC2,Crítica,18.9,192.04,17283.74,31486.29
3336,2011-04-19,15647.38,TV,Crítica,8.1,37.47,3371.99,19019.37
3337,2016-09-12,4725.47,BESS,Moderada,37.5,120.4,10835.76,15561.22
3338,2016-12-30,8138.81,BESS,Moderada,41.8,177.72,15994.8,24133.61
3339,2008-02-11,5242.9,CC2,Menor,22.1,180.08,16207.02,21449.91
3340,2008-06-01,15590.13,CC1,Crítica,2.3,26.49,2383.82,17973.95
3341,2001-05-20,5602.95,Sistema_Auxiliar,Moderada,31.5,56.14,5052.39,10655.33
3342,2000-02-18,11431.87,CC1,Crítica,14.7,106.43,9578.91,21010.78
3343,2003-08-12,4206.35,TV,Moderada,18.3,111.59,10042.8,14249.15
3344,2001-04-17,16884.12,CC1,Crítica,46.1,103.45,9310.38,26194.5
3345,2017-03-08,16442.75,Sistema_Auxiliar,Crítica,24.2,96.83,8715.13,25157.88
3346,2008-02-23,4935.99,BESS,Moderada,22.6,199.1,17919.35,22855.34
3347,2000-01-15,12940.92,TV,Crítica,37.4,94.25,8482.07,21422.99
3348,2006-09-10,4356.55,BESS,Menor,24.7,132.9,11960.9,16317.45
3349,2013-02-05,10827.35,BESS,Crítica,43.0,103.68,9331.59,20158.94
3350,2001-09-22,6923.88,CC2,Menor,2.9,76.64,6897.67,13821.55
3351,2011-03-28,2841.86,Sistema_Auxiliar,Menor,12.8,27.4,2466.22,5308.08
3352,2015-02-09,10933.7,TV,Mayor,29.7,171.98,15477.75,26411.45
3353,2000-03-25,4635.74,CC2,Menor,20.1,28.64,2577.41,7213.15
3354,2001-11-15,5160.41,BESS,Mayor,16.0,24.19,2177.02,7337.43
3355,2007-02-18,6560.88,TV,Mayor,17.0,33.5,3015.13,9576.01
3356,2017-08-12,3176.93,CC2,Menor,46.7,43.97,3957.07,7134.01
3357,2007-07-27,9526.46,CC1,Moderada,39.3,69.81,6282.8,15809.27
3358,2001-08-04,4321.89,CC2,Menor,29.8,199.86,17987.11,22308.99
3359,2010-02-28,13356.89,CC2,Crítica,1.0,162.82,14653.42,28010.31
3360,2006-12-27,6904.48,CC1,Crítica,13.0,51.19,4607.51,11512.0
3361,2015-06-30,5521.87,Sistema_Auxiliar,Crítica,32.3,180.08,16206.99,21728.87
3362,2014-06-29,14120.05,Sistema_Auxiliar,Crítica,35.8,125.34,11280.69,25400.74
3363,2014-11-27,12318.91,TV,Mayor,3.7,17.41,1566.72,13885.63
3364,2017-03-04,3350.75,TV,Moderada,23.6,152.73,13746.04,17096.79
3365,2018-08-17,8160.24,BESS,Crítica,27.9,29.89,2690.19,10850.43
3366,2010-05-16,7314.28,CC2,Mayor,7.3,54.04,4863.72,12177.99
3367,2006-06-03,8003.86,TV,Moderada,35.7,172.46,15521.54,23525.4
3368,2007-12-24,6468.77,TV,Moderada,4.3,151.58,13642.09,20110.87
3369,2014-11-18,7097.37,CC2,Mayor,7.9,45.29,4076.48,11173.85
3370,2018-04-08,8070.54,CC2,Moderada,28.8,101.56,9140.34,17210.88
3371,2003-05-09,9042.68,BESS,Crítica,10.1,116.84,10515.95,19558.63
3372,2009-03-23,5436.62,BESS,Moderada,34.8,103.12,9280.55,14717.17
3373,2005-02-15,8589.19,TV,Mayor,40.2,181.67,16350.38,24939.57
3374,2014-01-15,8275.1,BESS,Moderada,8.3,41.2,3708.17,11983.27
3375,2008-02-01,9985.28,Sistema_Auxiliar,Moderada,10.7,98.97,8907.18,18892.46
3376,2011-10-28,9937.84,Sistema_Auxiliar,Mayor,32.6,196.63,17696.3,27634.14
3377,2003-10-19,7442.99,TV,Crítica,13.7,118.19,10637.46,18080.45
3378,2005-11-06,6576.49,CC1,Menor,29.5,64.88,5838.96,12415.44
3379,2009-06-18,7455.45,CC1,Crítica,38.6,65.36,5882.13,13337.58
3380,2002-12-17,12997.9,TV,Crítica,10.0,185.13,16661.85,29659.76
3381,2006-08-18,4811.56,TV,Mayor,24.9,87.32,7859.22,12670.78
3382,2010-08-09,3479.63,CC2,Menor,41.9,70.17,6315.11,9794.73
3383,2013-01-13,4842.16,CC2,Mayor,18.5,118.8,10691.72,15533.88
3384,2010-06-29,7067.79,CC2,Menor,33.9,91.93,8273.25,15341.05
3385,2014-02-04,17882.94,Sistema_Auxiliar,Crítica,18.3,58.99,5308.71,23191.65
3386,2002-08-31,6356.77,BESS,Menor,4.6,10.64,957.5,7314.27
3387,2004-11-03,16549.67,CC1,Crítica,27.7,10.76,968.43,17518.1
3388,2001-05-27,4455.67,BESS,Moderada,7.4,65.12,5860.67,10316.33
3389,2007-05-17,5441.49,CC2,Crítica,11.5,32.21,2899.11,8340.6
3390,2015-01-01,13167.38,CC1,Crítica,5.5,105.58,9501.8,22669.19
3391,2002-06-08,5918.42,BESS,Menor,45.4,42.29,3806.02,9724.43
3392,2004-10-07,17313.74,CC1,Crítica,2.7,135.54,12198.83,29512.57
3393,2017-01-14,9155.57,CC2,Mayor,30.1,195.79,17621.19,26776.75
3394,2017-03-19,7208.75,BESS,Moderada,27.0,72.45,6520.73,13729.48
3395,2010-03-17,11274.83,Sistema_Auxiliar,Crítica,36.2,91.81,8262.57,19537.4
3396,2006-01-23,7615.2,CC2,Moderada,33.3,72.55,6529.11,14144.31
3397,2015-11-05,10273.58,CC1,Mayor,3.5,155.86,14027.25,24300.83
3398,2011-04-13,5191.75,CC1,Menor,24.4,93.03,8373.11,13564.86
3399,2012-06-24,11696.1,CC1,Crítica,28.9,57.7,5192.98,16889.08
3400,2016-07-07,4631.95,BESS,Menor,40.5,32.61,2934.48,7566.44
3401,2001-03-28,4629.98,CC1,Mayor,30.9,193.07,17376.71,22006.69
3402,2000-04-05,7099.49,CC1,Moderada,24.2,69.09,6218.44,13317.93
3403,2002-07-09,5206.25,CC2,Moderada,46.8,180.42,16238.07,21444.32
3404,2010-07-21,4229.65,CC2,Menor,3.6,183.09,16478.46,20708.12
3405,2006-10-15,4786.08,Sistema_Auxiliar,Menor,34.4,108.87,9798.71,14584.78
3406,2014-03-16,6854.08,CC2,Mayor,5.4,128.01,11521.2,18375.28
3407,2014-11-14,3123.44,CC1,Moderada,28.2,91.05,8194.33,11317.77
3408,2019-01-08,7402.72,BESS,Menor,25.0,104.48,9403.05,16805.77
3409,2015-03-24,9654.3,Sistema_Auxiliar,Mayor,14.9,128.3,11546.59,21200.9
3410,2004-10-07,10697.71,CC1,Mayor,12.2,115.69,10411.67,21109.37
3411,2001-03-01,7088.38,CC1,Menor,24.1,47.25,4252.1,11340.47
3412,2017-08-11,6168.79,TV,Mayor,37.4,186.76,16808.67,22977.46
3413,2005-01-06,11230.82,CC1,Mayor,23.2,179.91,16191.66,27422.47
3414,2005-11-04,6098.38,CC2,Menor,9.8,111.04,9993.92,16092.29
3415,2006-11-19,6367.12,BESS,Mayor,46.7,70.55,6349.84,12716.95
3416,2018-01-08,8549.06,TV,Mayor,8.5,178.82,16094.23,24643.29
3417,2002-11-19,5584.06,CC1,Menor,41.4,143.19,12886.79,18470.85
3418,2017-08-26,9642.28,Sistema_Auxiliar,Moderada,36.7,120.79,10870.89,20513.16
3419,2006-04-01,3930.59,CC1,Menor,1.4,170.08,15307.21,19237.8
3420,2011-06-19,3823.26,TV,Moderada,20.3,181.58,16342.2,20165.46
3421,2004-11-12,6701.77,CC2,Menor,26.7,134.24,12081.99,18783.77
3422,2015-05-18,6347.91,Sistema_Auxiliar,Menor,30.2,44.09,3967.86,10315.78
3423,2014-09-29,3958.03,BESS,Mayor,23.8,190.49,17144.38,21102.42
3424,2008-05-06,10863.71,CC2,Mayor,9.1,124.72,11224.99,22088.71
3425,2014-12-16,12840.47,CC2,Mayor,43.4,18.98,1707.83,14548.3
3426,2013-07-06,7831.63,Sistema_Auxiliar,Moderada,6.4,151.49,13634.04,21465.67
3427,2011-04-14,5920.33,Sistema_Auxiliar,Menor,15.9,51.26,4613.17,10533.5
3428,2002-10-26,7043.83,CC1,Crítica,5.1,92.08,8287.28,15331.1
3429,2015-01-12,16365.04,TV,Crítica,5.8,144.86,13037.02,29402.07
3430,2018-11-16,4915.42,Sistema_Auxiliar,Moderada,24.9,93.29,8395.88,13311.3
3431,2001-07-15,3378.92,CC1,Menor,28.2,149.35,13441.85,16820.77
3432,2018-12-15,12876.13,BESS,Crítica,13.3,182.68,16440.95,29317.08
3433,2004-08-02,6072.85,CC2,Mayor,38.5,56.97,5127.22,11200.07
3434,2016-10-28,8659.23,CC2,Mayor,28.0,195.84,17625.48,26284.71
3435,2011-07-15,10169.12,Sistema_Auxiliar,Crítica,11.9,156.21,14059.21,24228.32
3436,2001-03-24,6333.29,CC1,Menor,29.1,161.8,14562.09,20895.38
3437,2016-05-19,11844.45,Sistema_Auxiliar,Crítica,47.3,44.45,4000.45,15844.9
3438,2005-01-26,2851.68,BESS,Menor,46.6,114.92,10342.55,13194.23
3439,2006-02-06,7070.58,BESS,Crítica,18.0,68.27,6144.52,13215.11
3440,2002-07-19,7266.4,TV,Menor,41.8,13.83,1244.76,8511.16
3441,2012-11-12,2904.04,BESS,Menor,42.8,98.83,8894.94,11798.98
3442,2014-05-08,13825.82,BESS,Crítica,38.1,54.96,4946.6,18772.42
3443,2016-05-20,10809.84,TV,Mayor,24.2,181.2,16307.76,27117.6
3444,2002-08-07,6663.66,BESS,Mayor,9.1,148.7,13382.97,20046.63
3445,2003-02-14,5426.48,TV,Moderada,25.2,156.71,14104.2,19530.68
3446,2005-08-23,5933.93,Sistema_Auxiliar,Menor,20.5,16.24,1461.95,7395.88
3447,2013-11-19,6809.97,CC1,Mayor,35.9,194.71,17524.33,24334.3
3448,2001-07-12,6099.59,Sistema_Auxiliar,Mayor,46.0,174.13,15671.82,21771.42
3449,2018-07-09,11688.12,CC1,Crítica,8.0,54.35,4891.7,16579.81
3450,2007-08-19,5255.31,CC2,Menor,19.1,23.94,2154.77,7410.08
3451,2001-12-14,12703.35,TV,Crítica,43.1,18.6,1673.92,14377.26
3452,2000-11-05,10355.34,CC1,Mayor,41.3,69.6,6264.23,16619.57
3453,2006-12-27,8596.16,BESS,Mayor,3.0,155.5,13995.25,22591.41
3454,2016-03-24,9878.81,CC2,Mayor,43.6,194.9,17541.15,27419.96
3455,2015-03-13,7856.08,TV,Crítica,36.0,156.88,14118.85,21974.93
3456,2017-03-19,10778.22,Sistema_Auxiliar,Crítica,31.1,88.99,8008.95,18787.17
3457,2010-05-06,13728.9,TV,Crítica,38.6,103.73,9335.88,23064.78
3458,2007-04-10,6803.25,TV,Menor,33.7,106.37,9573.35,16376.6
3459,2006-10-06,5330.32,CC2,Moderada,1.7,65.05,5854.13,11184.45
3460,2009-02-16,6950.57,BESS,Moderada,45.5,23.32,2098.68,9049.25
3461,2005-09-04,6029.25,CC2,Menor,45.5,174.22,15680.19,21709.45
3462,2007-01-18,15254.86,CC2,Crítica,14.5,129.01,11610.84,26865.7
3463,2001-01-26,7341.15,BESS,Menor,39.8,197.52,17776.38,25117.53
3464,2010-04-11,3063.16,BESS,Menor,21.3,21.83,1964.78,5027.93
3465,2006-01-24,17353.73,CC2,Crítica,20.2,182.47,16422.0,33775.73
3466,2004-05-22,7468.35,Sistema_Auxiliar,Mayor,4.3,64.09,5768.13,13236.47
3467,2018-03-14,8823.09,CC2,Moderada,4.0,24.21,2178.88,11001.97
3468,2003-03-28,12942.16,Sistema_Auxiliar,Crítica,48.0,171.45,15430.15,28372.31
3469,2017-03-23,7579.0,CC2,Menor,43.0,131.53,11837.93,19416.93
3470,2015-02-04,3706.49,TV,Menor,1.7,196.16,17654.6,21361.09
3471,2017-07-09,4083.87,TV,Menor,37.8,79.69,7172.45,11256.32
3472,2001-02-26,8052.33,CC2,Mayor,36.7,91.65,8248.57,16300.9
3473,2013-10-01,7124.12,TV,Moderada,2.1,70.0,6300.06,13424.18
3474,2010-05-10,7871.11,Sistema_Auxiliar,Mayor,42.7,79.74,7176.23,15047.34
3475,2002-10-25,3648.35,CC1,Menor,2.9,19.76,1778.27,5426.62
3476,2016-02-16,7656.84,TV,Moderada,26.1,30.04,2703.46,10360.3
3477,2000-05-02,12572.92,TV,Mayor,19.4,102.63,9236.52,21809.44
3478,2002-07-18,7259.17,TV,Menor,37.8,137.49,12374.01,19633.18
3479,2018-01-23,13004.09,Sistema_Auxiliar,Crítica,15.5,91.08,8197.17,21201.27
3480,2009-06-21,15206.38,TV,Crítica,9.6,120.7,10862.76,26069.14
3481,2019-05-16,9036.39,CC2,Moderada,39.4,133.8,12042.12,21078.51
3482,2011-01-24,3677.22,TV,Menor,47.5,150.23,13520.51,17197.73
3483,2016-11-25,8382.89,TV,Moderada,1.7,32.45,2920.58,11303.47
3484,2012-10-29,5681.31,CC2,Moderada,45.1,158.04,14223.25,19904.55
3485,2006-03-13,12085.62,Sistema_Auxiliar,Crítica,44.1,67.92,6113.13,18198.75
3486,2019-08-16,7179.06,CC1,Menor,4.3,190.16,17114.34,24293.4
3487,2004-04-10,6554.74,CC2,Moderada,28.9,184.85,16636.2,23190.94
3488,2013-04-30,3792.58,Sistema_Auxiliar,Moderada,17.6,98.2,8838.25,12630.83
3489,2003-01-07,8758.52,Sistema_Auxiliar,Moderada,21.6,36.98,3328.07,12086.59
3490,2014-11-05,6775.54,Sistema_Auxiliar,Crítica,29.5,99.83,8984.48,15760.02
3491,2004-06-25,6915.79,CC1,Menor,35.7,152.47,13721.98,20637.77
3492,2008-05-28,10698.43,Sistema_Auxiliar,Crítica,37.2,164.64,14817.97,25516.4
3493,2001-12-06,3654.86,CC1,Menor,43.9,93.03,8372.64,12027.5
3494,2014-01-12,8811.35,TV,Crítica,25.5,197.76,17798.84,26610.18
3495,2019-11-24,7425.86,TV,Menor,23.6,198.19,17836.81,25262.67
3496,2006-05-25,8832.34,CC2,Moderada,12.9,63.0,5669.79,14502.13
3497,2002-04-25,7146.58,CC1,Mayor,14.0,79.9,7191.32,14337.89
3498,2005-03-28,5912.98,CC2,Moderada,23.0,46.28,4165.58,10078.56
3499,2003-09-22,4028.11,CC1,Menor,21.6,178.46,16061.08,20089.2
3500,2018-10-28,5039.06,CC2,Menor,17.0,164.51,14805.58,19844.64
3501,2011-10-16,17616.03,CC2,Crítica,14.2,93.87,8447.92,26063.96
3502,2007-07-10,9074.01,CC1,Mayor,6.3,189.89,17089.72,26163.73
3503,2018-08-22,8804.77,Sistema_Auxiliar,Moderada,29.2,54.25,4882.56,13687.33
3504,2009-03-14,11200.8,TV,Crítica,20.9,57.94,5214.45,16415.25
3505,2007-12-13,12458.45,CC1,Mayor,7.2,171.39,15425.25,27883.7
3506,2013-10-21,6934.12,TV,Mayor,6.2,89.08,8016.81,14950.93
3507,2017-05-31,6897.53,BESS,Moderada,15.5,166.12,14950.58,21848.1
3508,2001-02-13,9186.67,BESS,Crítica,18.0,128.31,11548.05,20734.73
3509,2009-10-22,12275.04,BESS,Mayor,44.2,18.82,1693.51,13968.55
3510,2018-10-05,10420.94,BESS,Crítica,2.7,92.87,8358.12,18779.06
3511,2014-01-16,15969.53,Sistema_Auxiliar,Crítica,35.6,76.33,6869.68,22839.21
3512,2016-04-20,14336.7,CC2,Crítica,44.2,119.52,10756.52,25093.22
3513,2015-02-11,10654.64,CC1,Crítica,12.5,147.03,13232.64,23887.28
3514,2005-01-24,8533.37,Sistema_Auxiliar,Moderada,20.1,163.6,14723.68,23257.05
3515,2011-08-22,8380.65,TV,Moderada,20.4,130.37,11733.34,20113.99
3516,2015-06-27,2441.55,CC1,Menor,20.2,99.03,8912.4,11353.95
3517,2005-05-11,13076.5,CC2,Crítica,14.9,168.44,15159.83,28236.34
3518,2001-02-05,11770.3,TV,Crítica,10.6,157.15,14143.41,25913.71
3519,2017-02-05,8093.73,CC1,Crítica,12.2,178.07,16026.14,24119.87
3520,2017-09-29,6339.63,CC2,Crítica,2.7,58.11,5229.72,11569.34
3521,2018-07-20,9567.65,CC1,Mayor,26.6,83.35,7501.76,17069.41
3522,2015-03-07,4993.9,Sistema_Auxiliar,Menor,43.5,135.27,12174.07,17167.96
3523,2004-02-18,7391.24,Sistema_Auxiliar,Menor,2.0,170.33,15329.99,22721.23
3524,2000-10-10,4665.56,BESS,Moderada,32.3,120.33,10829.9,15495.45
3525,2010-02-04,4999.27,TV,Moderada,15.8,159.62,14365.51,19364.78
3526,2014-02-01,10207.15,BESS,Crítica,16.9,152.8,13752.44,23959.59
3527,2011-03-01,4607.51,BESS,Moderada,4.2,123.15,11083.12,15690.63
3528,2010-03-14,17507.17,Sistema_Auxiliar,Crítica,2.2,124.55,11209.53,28716.69
3529,2011-03-25,4824.5,BESS,Menor,4.0,102.34,9210.29,14034.79
3530,2015-09-29,4562.7,CC2,Menor,10.7,57.69,5192.21,9754.9
3531,2004-09-21,7600.49,BESS,Moderada,42.1,152.37,13713.41,21313.9
3532,2001-11-12,10200.95,TV,Mayor,29.8,42.56,3830.33,14031.28
3533,2013-02-16,8707.74,TV,Mayor,46.9,197.25,17752.26,26460.0
3534,2003-11-02,3113.56,TV,Menor,17.7,144.89,13040.23,16153.79
3535,2001-01-21,9941.4,CC1,Mayor,16.7,13.38,1204.29,11145.69
3536,2004-04-29,2750.96,CC1,Menor,1.1,120.09,10808.28,13559.25
3537,2010-11-11,4211.99,TV,Mayor,44.2,116.66,10499.78,14711.77
3538,2009-01-07,3314.07,CC2,Moderada,20.2,156.83,14114.99,17429.06
3539,2011-12-06,4377.86,CC2,Menor,34.6,79.8,7182.14,11560.0
3540,2019-02-25,15403.99,TV,Crítica,28.0,139.32,12538.67,27942.66
3541,2008-09-09,9960.62,BESS,Crítica,34.5,40.71,3664.05,13624.67
3542,2002-05-20,8638.97,Sistema_Auxiliar,Mayor,3.1,97.35,8761.41,17400.38
3543,2008-12-16,8028.75,Sistema_Auxiliar,Moderada,11.6,73.86,6647.83,14676.58
3544,2014-04-28,6165.21,TV,Moderada,36.9,23.36,2102.66,8267.87
3545,2010-04-11,10652.84,CC2,Mayor,24.1,139.5,12554.63,23207.48
3546,2004-08-08,6233.97,CC1,Menor,20.2,54.26,4883.57,11117.55
3547,2013-01-21,9748.2,CC1,Moderada,19.5,143.32,12898.64,22646.84
3548,2015-04-27,3218.47,Sistema_Auxiliar,Menor,17.8,187.86,16907.08,20125.55
3549,2018-03-07,7489.38,BESS,Menor,28.0,71.08,6396.79,13886.17
3550,2017-06-05,16539.71,CC1,Crítica,33.6,83.99,7558.97,24098.68
3551,2012-01-17,12371.85,TV,Mayor,17.2,145.41,13086.51,25458.36
3552,2004-11-26,8480.04,CC2,Mayor,14.6,60.2,5417.62,13897.66
3553,2008-08-21,12401.78,BESS,Crítica,40.1,21.01,1890.87,14292.65
3554,2008-03-28,5657.8,Sistema_Auxiliar,Mayor,15.0,11.93,1073.99,6731.8
3555,2018-04-20,5873.7,Sistema_Auxiliar,Menor,37.0,159.35,14341.34,20215.04
3556,2002-02-06,3176.17,CC2,Menor,36.4,194.74,17526.31,20702.47
3557,2008-06-04,5018.63,CC1,Mayor,25.8,195.29,17576.12,22594.75
3558,2000-05-29,7366.65,BESS,Moderada,4.7,86.2,7758.29,15124.94
3559,2000-12-27,5932.01,BESS,Menor,18.3,33.73,3035.86,8967.86
3560,2009-03-12,3761.71,CC2,Menor,23.5,113.3,10197.21,13958.91
3561,2010-12-23,11990.32,Sistema_Auxiliar,Crítica,15.9,167.74,15096.43,27086.75
3562,2003-08-16,9586.6,BESS,Crítica,40.7,196.69,17702.25,27288.85
3563,2010-12-27,3382.06,Sistema_Auxiliar,Moderada,44.2,64.58,5811.88,9193.94
3564,2006-11-17,15382.18,Sistema_Auxiliar,Crítica,29.2,35.77,3219.3,18601.48
3565,2012-04-21,9761.84,TV,Moderada,43.3,114.81,10333.16,20095.0
3566,2012-07-17,11905.58,Sistema_Auxiliar,Crítica,36.0,30.78,2769.95,14675.53
3567,2006-05-31,5417.21,Sistema_Auxiliar,Crítica,14.7,129.85,11686.85,17104.06
3568,2004-01-22,7285.59,CC2,Menor,47.3,105.43,9488.99,16774.58
3569,2012-07-20,8804.45,TV,Crítica,1.6,147.93,13313.53,22117.98
3570,2005-11-25,6657.81,CC2,Moderada,1.7,148.67,13380.35,20038.16
3571,2012-03-28,6064.41,TV,Menor,43.4,115.72,10415.2,16479.6
3572,2013-08-09,2461.59,CC1,Menor,39.4,13.85,1246.25,3707.84
3573,2012-03-05,14757.19,CC2,Crítica,16.6,77.63,6986.58,21743.77
3574,2014-01-09,5639.58,BESS,Moderada,23.1,152.9,13760.56,19400.14
3575,2002-05-10,8366.63,CC1,Crítica,31.0,35.99,3239.0,11605.63
3576,2015-06-03,7314.08,BESS,Moderada,40.6,198.66,17879.7,25193.78
3577,2016-12-13,11116.24,Sistema_Auxiliar,Crítica,45.0,179.88,16189.0,27305.24
3578,2014-03-03,3564.99,Sistema_Auxiliar,Menor,38.4,13.69,1232.08,4797.06
3579,2010-04-09,5890.9,Sistema_Auxiliar,Mayor,37.8,127.01,11430.5,17321.41
3580,2014-12-13,8046.53,BESS,Moderada,44.9,79.88,7188.95,15235.47
3581,2004-12-08,12002.79,TV,Mayor,14.3,112.27,10104.54,22107.33
3582,2012-08-27,11509.06,CC2,Crítica,38.1,28.91,2601.96,14111.02
3583,2016-03-08,5420.19,BESS,Crítica,7.5,141.04,12693.68,18113.87
3584,2009-03-25,6645.99,Sistema_Auxiliar,Mayor,10.9,185.77,16718.98,23364.98
3585,2014-04-10,7246.34,TV,Menor,30.1,67.5,6074.56,13320.89
3586,2017-02-17,8951.32,CC1,Crítica,47.7,177.41,15966.71,24918.04
3587,2018-12-26,9932.62,Sistema_Auxiliar,Moderada,10.8,87.06,7835.7,17768.32
3588,2001-11-25,9843.97,BESS,Mayor,43.9,134.34,12090.52,21934.49
3589,2017-12-31,7666.97,BESS,Menor,11.4,111.2,10008.02,17674.99
3590,2000-10-29,9965.27,BESS,Mayor,33.1,53.47,4812.68,14777.95
3591,2009-11-23,11273.1,CC1,Crítica,33.4,62.84,5655.7,16928.81
3592,2011-07-31,7521.86,CC2,Moderada,5.8,100.1,9009.16,16531.03
3593,2016-03-23,7281.74,TV,Menor,32.0,117.04,10533.51,17815.25
3594,2003-08-01,5038.68,TV,Mayor,35.7,79.34,7140.89,12179.56
3595,2018-06-09,6261.64,BESS,Menor,11.8,91.73,8255.58,14517.22
3596,2000-02-27,7789.1,BESS,Menor,42.9,81.22,7309.66,15098.76
3597,2011-05-08,13862.99,BESS,Crítica,2.2,73.81,6643.03,20506.02
